,Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total,Year,CENSUS_TYPE
1275,Government,1,4837,East Bentleigh Primary School,Primary,O,31.6,23.4,55.0,30.0,35.0,65.0,30.0,34.0,64.0,33.0,24.0,57.0,31.0,37.0,68.0,39.0,24.0,63.0,20.0,19.0,39.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,2021,F
1276,Government,1,4838,Watsonia Primary School,Primary,O,9.0,8.0,17.0,12.0,3.0,15.0,6.0,6.0,12.0,7.0,3.0,10.0,4.0,5.0,9.0,3.0,7.0,10.0,8.0,3.0,11.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2021,F
1277,Government,1,4843,Parktone Primary School,Primary,O,34.0,36.0,70.0,40.0,43.0,83.0,42.0,43.0,85.0,22.0,30.0,52.0,56.0,33.0,89.0,40.0,42.0,82.0,39.0,39.0,78.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,2021,F
1278,Government,1,4844,Antonio Park Primary School,Primary,O,34.0,44.0,78.0,37.0,40.0,77.0,33.0,40.0,73.0,38.4,35.0,73.4,41.0,34.0,75.0,41.0,32.0,73.0,36.0,39.0,75.0,0.0,0.0,0.0,524.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.4,2021,F
1279,Government,1,4845,Kingsbury Primary School,Primary,O,14.0,6.0,20.0,14.0,12.0,26.0,10.0,5.0,15.0,12.0,10.0,22.0,6.0,7.0,13.0,14.0,8.0,22.0,7.0,11.0,18.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2021,F
1280,Government,1,4846,Katandra School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,8.2,39.4,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,2021,F
1281,Government,1,4848,Ardeer Primary School,Primary,O,11.0,16.0,27.0,9.0,8.0,17.0,15.0,16.0,31.0,7.0,6.0,13.0,11.0,10.0,21.0,15.0,7.0,22.0,10.0,6.0,16.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2021,F
1282,Government,1,4851,Westall Primary School,Primary,O,19.0,15.0,34.0,15.0,14.0,29.0,16.0,20.0,36.0,20.0,21.0,41.0,19.0,10.0,29.0,21.0,11.0,32.0,19.0,7.0,26.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,2021,F
1283,Government,1,4852,Tullamarine Primary School,Primary,O,16.0,22.0,38.0,16.0,23.0,39.0,15.0,22.0,37.0,21.0,21.0,42.0,13.0,20.0,33.0,22.0,25.0,47.0,27.0,16.0,43.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,2021,F
1284,Government,1,4853,Guthridge Primary School,Primary,O,25.0,38.0,63.0,12.0,28.0,40.0,21.0,24.0,45.0,22.0,19.0,41.0,22.0,26.0,48.0,27.0,19.0,46.0,33.0,27.0,60.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,2021,F
1285,Government,1,4854,Park Orchards Primary School,Primary,O,27.0,39.0,66.0,31.5,22.0,53.5,36.0,23.0,59.0,32.0,19.0,51.0,21.0,18.0,39.0,29.0,30.0,59.0,23.0,19.0,42.0,0.0,0.0,0.0,369.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5,2021,F
1286,Government,1,4855,Albion North Primary School,Primary,O,19.0,15.0,34.0,16.0,12.0,28.0,14.0,12.0,26.0,21.0,19.0,40.0,21.0,18.0,39.0,17.0,8.0,25.0,15.0,19.0,34.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,2021,F
1287,Government,1,4860,Blackburn Lake Primary School,Primary,O,48.0,41.0,89.0,34.0,53.0,87.0,46.0,58.0,104.0,38.0,29.0,67.0,37.0,42.0,79.0,37.0,30.0,67.0,24.0,30.0,54.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,2021,F
1288,Government,1,4863,Laburnum Primary School,Primary,O,44.0,37.0,81.0,48.0,37.0,85.0,65.0,47.0,112.0,60.0,48.0,108.0,48.0,50.0,98.0,58.0,51.0,109.0,62.0,46.0,108.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,2021,F
1289,Government,1,4867,Rollins Primary School,Primary,O,19.0,26.0,45.0,24.0,23.0,47.0,33.0,19.0,52.0,23.0,17.0,40.0,19.0,21.0,40.0,23.0,22.0,45.0,15.0,23.0,38.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,2021,F
1290,Government,1,4871,Heatherwood School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,94.0,259.0,259.0,259.0,2021,F
1291,Government,1,4873,Bellaire Primary School,Primary,O,50.0,48.0,98.0,39.0,45.0,84.0,53.0,40.0,93.0,49.0,45.0,94.0,50.0,48.0,98.0,32.0,40.0,72.0,42.0,38.0,80.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,2021,F
1292,Government,1,4874,Pinewood Primary School,Primary,O,57.0,60.0,117.0,75.0,63.0,138.0,62.0,58.0,120.0,77.0,63.0,140.0,53.0,61.0,114.0,66.0,59.0,125.0,48.0,52.0,100.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,2021,F
1293,Government,1,4875,Broadmeadows Primary School,Primary,O,20.0,17.0,37.0,21.0,22.0,43.0,14.0,18.0,32.0,22.0,15.0,37.0,26.0,16.0,42.0,20.0,15.0,35.0,20.0,20.0,40.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,2021,F
1294,Government,1,4876,Moomba Park Primary School,Primary,O,19.0,20.0,39.0,23.0,20.0,43.0,14.4,22.0,36.4,22.0,17.0,39.0,17.8,11.0,28.8,23.0,6.0,29.0,20.0,9.0,29.0,0.0,0.0,0.0,244.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.2,2021,F
1295,Government,1,4877,Keilor Heights Primary School,Primary,O,24.0,18.0,42.0,23.0,28.0,51.0,28.0,40.0,68.0,27.0,33.0,60.0,37.0,27.0,64.0,29.0,30.0,59.0,28.0,34.0,62.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,2021,F
1296,Government,1,4879,Ainslie Parklands Primary School,Primary,O,14.0,6.0,20.0,4.0,9.0,13.0,5.0,11.0,16.0,10.0,10.0,20.0,6.0,6.0,12.0,9.0,19.0,28.0,7.0,15.0,22.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,2021,F
1297,Government,1,4881,Parkmore Primary School,Primary,O,9.0,7.0,16.0,11.0,3.0,14.0,7.6,8.0,15.6,9.0,9.0,18.0,8.0,13.0,21.0,5.0,9.0,14.0,8.0,9.0,17.0,0.0,0.0,0.0,115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.6,2021,F
1298,Government,1,4885,Lara Primary School,Primary,O,44.0,32.0,76.0,44.0,37.0,81.0,37.0,27.0,64.0,28.0,34.0,62.0,19.0,22.0,41.0,30.0,27.0,57.0,25.0,30.0,55.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,2021,F
1299,Government,1,4886,Mullum Primary School,Primary,O,18.0,15.0,33.0,16.0,21.0,37.0,18.0,6.0,24.0,9.0,16.0,25.0,21.4,30.0,51.4,17.0,14.0,31.0,27.0,13.0,40.0,0.0,0.0,0.0,241.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.4,2021,F
1300,Government,1,4887,Cranbourne Park Primary School,Primary,O,24.0,21.0,45.0,32.0,27.0,59.0,36.6,26.0,62.6,31.0,23.0,54.0,25.0,22.0,47.0,32.0,25.0,57.0,20.0,20.0,40.0,0.0,0.0,0.0,364.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.6,2021,F
1301,Government,1,4892,Viewbank Primary School,Primary,O,49.0,41.0,90.0,56.0,38.0,94.0,39.2,39.0,78.2,53.0,45.0,98.0,44.0,52.0,96.0,40.0,50.0,90.0,50.0,61.0,111.0,0.0,0.0,0.0,657.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.2,2021,F
1302,Government,1,4893,Greenhills Primary School,Primary,O,47.0,36.0,83.0,28.0,36.0,64.0,34.0,50.0,84.0,27.0,33.0,60.0,40.0,43.0,83.0,46.0,32.0,78.0,40.0,26.0,66.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,2021,F
1303,Government,1,4894,Upwey South Primary School,Primary,O,17.0,17.0,34.0,16.0,18.0,34.0,20.0,17.0,37.0,23.0,17.0,40.0,11.0,19.0,30.0,19.0,12.0,31.0,12.0,16.0,28.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,2021,F
1304,Government,1,4895,Simpson Primary School,Primary,O,9.0,4.0,13.0,2.0,4.0,6.0,5.0,4.0,9.0,8.0,2.0,10.0,1.4,3.0,4.4,4.0,6.0,10.0,2.0,3.0,5.0,0.0,0.0,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4,2021,F
1305,Government,1,4897,Eltham East Primary School,Primary,O,33.0,48.0,81.0,37.4,43.0,80.4,44.0,41.0,85.0,39.0,38.0,77.0,42.0,47.0,89.0,57.0,40.0,97.0,60.0,45.0,105.0,0.0,0.0,0.0,614.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.4,2021,F
1306,Government,1,4902,Belvedere Park Primary School,Primary,O,33.0,30.0,63.0,25.0,21.0,46.0,30.0,30.0,60.0,29.0,26.0,55.0,18.0,25.0,43.0,34.0,26.0,60.0,31.0,27.0,58.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,2021,F
1307,Government,1,4903,Essex Heights Primary School,Primary,O,27.0,36.0,63.0,41.0,44.0,85.0,43.0,36.0,79.0,45.0,39.4,84.4,44.0,39.0,83.0,44.0,30.0,74.0,47.0,47.0,94.0,0.0,0.0,0.0,562.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.4,2021,F
1308,Government,1,4905,Mountain Gate Primary School,Primary,O,24.0,33.0,57.0,32.0,33.0,65.0,32.0,36.0,68.0,29.0,30.0,59.0,29.0,25.0,54.0,24.0,27.0,51.0,28.0,25.0,53.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,2021,F
1309,Government,1,4906,Fairhills Primary School,Primary,O,14.0,10.0,24.0,10.0,10.0,20.0,13.0,9.0,22.0,9.0,16.0,25.0,6.0,8.0,14.0,13.0,8.0,21.0,15.0,15.0,30.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2021,F
1310,Government,1,4908,Boronia West Primary School,Primary,O,6.0,3.0,9.0,4.0,3.0,7.0,3.0,2.0,5.0,4.0,1.0,5.0,5.0,4.0,9.0,5.0,5.0,10.0,2.0,3.0,5.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2021,F
1311,Government,1,4910,Southmoor Primary School,Primary,O,27.0,36.0,63.0,37.0,26.0,63.0,39.0,44.0,83.0,43.0,33.0,76.0,47.0,41.0,88.0,24.0,32.0,56.0,32.0,40.0,72.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,2021,F
1312,Government,1,4911,Ringwood Heights Primary School,Primary,O,20.0,20.0,40.0,17.0,25.0,42.0,16.0,19.0,35.0,22.0,20.0,42.0,26.0,14.0,40.0,16.0,15.0,31.0,18.0,20.0,38.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,2021,F
1313,Government,1,4915,Glenroy Specialist School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,36.2,79.2,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,56.0,56.0,135.2,2021,F
1314,Government,1,4916,Ruskin Park Primary School,Primary,O,29.0,33.0,62.0,45.0,30.0,75.0,35.0,25.0,60.0,26.0,41.0,67.0,30.0,25.0,55.0,24.0,27.0,51.0,29.0,28.0,57.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,2021,F
1315,Government,1,4918,Emerson School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,34.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,96.0,272.0,272.0,394.0,2021,F
1316,Government,1,4919,Fyans Park Primary School,Primary,O,34.0,28.0,62.0,28.0,35.0,63.0,32.0,30.0,62.0,20.0,32.0,52.0,27.0,19.0,46.0,33.0,23.0,56.0,26.0,21.0,47.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,2021,F
1317,Government,1,4922,Karingal Primary School,Primary,O,16.0,24.0,40.0,13.0,16.0,29.0,19.0,17.0,36.0,12.0,20.0,32.0,17.0,16.0,33.0,20.0,21.0,41.0,19.0,20.0,39.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2021,F
1318,Government,1,4923,Mount View Primary School,Primary,O,58.0,55.0,113.0,59.0,64.0,123.0,71.0,66.0,137.0,75.0,82.0,157.0,67.0,67.0,134.0,107.0,75.0,182.0,92.0,73.0,165.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,2021,F
1319,Government,1,4924,Syndal South Primary School,Primary,O,15.0,23.0,38.0,26.0,22.0,48.0,25.0,12.0,37.0,18.0,24.0,42.0,26.0,22.0,48.0,21.0,30.0,51.0,28.0,28.0,56.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,2021,F
1320,Government,1,4925,Montmorency South Primary School,Primary,O,42.0,42.0,84.0,50.0,41.0,91.0,54.0,33.0,87.0,48.0,44.0,92.0,49.0,58.0,107.0,55.0,47.0,102.0,61.0,59.0,120.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,2021,F
1321,Government,1,4928,Berendale School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,36.8,99.8,99.8,101.8,2021,F
1322,Government,1,4931,Altona North Primary School,Primary,O,19.0,7.0,26.0,20.0,12.0,32.0,23.0,14.0,37.0,16.0,11.0,27.0,16.0,9.0,25.0,8.0,9.0,17.0,16.0,15.0,31.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2021,F
1323,Government,1,4932,Burwood Heights Primary School,Primary,O,29.0,22.0,51.0,24.0,25.0,49.0,27.0,28.0,55.0,24.0,20.0,44.0,23.0,20.0,43.0,28.0,29.0,57.0,25.0,22.0,47.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,2021,F
1324,Government,1,4934,Stawell West Primary School,Primary,O,10.0,5.0,15.0,9.0,10.0,19.0,10.0,7.0,17.0,11.0,4.0,15.0,8.0,1.0,9.0,4.0,4.0,8.0,9.0,5.0,14.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2021,F
1325,Government,1,4935,Watsonia Heights Primary School,Primary,O,46.0,36.0,82.0,38.0,43.0,81.0,38.0,36.0,74.0,26.0,26.0,52.0,38.0,36.2,74.2,33.0,22.0,55.0,19.0,25.0,44.0,0.0,0.0,0.0,462.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.2,2021,F
1326,Government,1,4936,Forest Street Primary School,Primary,O,21.0,23.0,44.0,22.0,22.0,44.0,20.0,14.0,34.0,18.0,21.0,39.0,21.0,19.0,40.0,20.0,20.0,40.0,22.0,25.0,47.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2021,F
1327,Government,1,4937,Pembroke Primary School,Primary,O,9.0,4.0,13.0,5.0,2.0,7.0,7.0,8.0,15.0,4.0,1.0,5.0,6.0,1.0,7.0,7.4,2.0,9.4,9.0,5.0,14.0,0.0,0.0,0.0,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,2021,F
1328,Government,1,4939,Mahogany Rise Primary School,Primary,O,13.0,6.0,19.0,14.0,11.0,25.0,10.0,4.0,14.0,10.0,13.0,23.0,4.0,10.0,14.0,12.0,10.0,22.0,12.0,12.0,24.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2021,F
1329,Government,1,4943,Wilmot Road Primary School Shepparton,Primary,O,15.0,21.0,36.0,28.0,17.0,45.0,17.0,14.0,31.0,22.0,22.0,44.0,23.0,20.0,43.0,23.0,27.0,50.0,11.0,16.0,27.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,2021,F
1330,Government,1,4944,Bundoora Primary School,Primary,O,24.0,18.0,42.0,26.0,20.0,46.0,28.0,16.0,44.0,24.0,19.0,43.0,18.0,25.0,43.0,14.0,15.0,29.0,24.0,29.0,53.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2021,F
1331,Government,1,4945,University Park Primary School,Primary,O,24.0,18.0,42.0,15.0,29.0,44.0,21.0,18.0,39.0,29.0,17.0,46.0,18.0,13.0,31.0,21.0,17.0,38.0,17.0,20.0,37.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,2021,F
1332,Government,1,4948,St Albans Heights Primary School,Primary,O,26.0,14.0,40.0,13.0,13.0,26.0,19.0,20.0,39.0,22.0,16.0,38.0,26.0,12.0,38.0,23.0,15.0,38.0,24.0,18.0,42.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,2021,F
1333,Government,1,4949,Kerang South Primary School,Primary,O,6.0,10.0,16.0,9.0,6.0,15.0,12.0,7.0,19.0,2.0,12.0,14.0,8.0,7.0,15.0,15.0,5.0,20.0,9.0,13.0,22.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2021,F
1334,Government,1,4950,Hume Valley School,Special,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6,42.2,161.8,161.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6,67.0,202.6,202.6,364.4,2021,F
